garment_path,split,garment_id,max_token_length,drape_failed,has_digit_in_panel_name,panel_count
garments_5000_1/default_body/rand_SZN2BD1VBW,train,rand_SZN2BD1VBW,277,False,False,4
garments_5000_1/default_body/rand_XNJK000O2Z,train,rand_XNJK000O2Z,272,False,False,4
garments_5000_1/default_body/rand_NZOD2LKCYO,train,rand_NZOD2LKCYO,961,False,False,18
garments_5000_1/default_body/rand_NGYN66UEVZ,train,rand_NGYN66UEVZ,641,False,False,12
garments_5000_1/default_body/rand_SFE0K1JJHS,train,rand_SFE0K1JJHS,276,False,False,4
garments_5000_1/default_body/rand_WEB2QM7MWW,train,rand_WEB2QM7MWW,879,False,False,10
garments_5000_1/default_body/rand_DXJS62ROX5,train,rand_DXJS62ROX5,618,False,False,14
garments_5000_1/default_body/rand_KB0YP6ADBY,train,rand_KB0YP6ADBY,981,False,False,14
garments_5000_1/default_body/rand_GS3TM8DZDH,train,rand_GS3TM8DZDH,981,False,False,14
garments_5000_1/default_body/rand_U2U405V3IK,train,rand_U2U405V3IK,692,False,False,10
garments_5000_1/default_body/rand_RA39AOA5EQ,train,rand_RA39AOA5EQ,433,False,False,6
garments_5000_1/default_body/rand_WQE6AYAQ7T,train,rand_WQE6AYAQ7T,377,False,False,8
garments_5000_1/default_body/rand_GZ2LR4R67S,train,rand_GZ2LR4R67S,631,False,False,14
garments_5000_1/default_body/rand_1KDDNJTP8X,train,rand_1KDDNJTP8X,331,False,False,4
garments_5000_1/default_body/rand_UFDPBXE5MJ,train,rand_UFDPBXE5MJ,168,False,False,4
garments_5000_1/default_body/rand_4O4QW164UM,train,rand_4O4QW164UM,638,False,False,10
garments_5000_1/default_body/rand_ASKNOJ0BNI,train,rand_ASKNOJ0BNI,999,False,True,23
garments_5000_1/default_body/rand_QNVD2TT3DP,train,rand_QNVD2TT3DP,198,False,False,4
garments_5000_1/default_body/rand_KO0Z4WJ1DE,train,rand_KO0Z4WJ1DE,728,False,False,16
garments_5000_1/default_body/rand_B3JV6WE0TV,train,rand_B3JV6WE0TV,271,False,False,4
garments_5000_1/default_body/rand_GF7AEV5DT5,train,rand_GF7AEV5DT5,1106,False,False,20
garments_5000_1/default_body/rand_MB68NHO8DH,train,rand_MB68NHO8DH,375,False,False,8
garments_5000_1/default_body/rand_NF95FEOMW6,train,rand_NF95FEOMW6,1439,False,True,26
garments_5000_1/default_body/rand_M70K1W9LYC,train,rand_M70K1W9LYC,396,False,False,10
garments_5000_1/default_body/rand_0BOZ32U1RR,train,rand_0BOZ32U1RR,446,False,False,10
garments_5000_1/default_body/rand_ZW07869PTO,train,rand_ZW07869PTO,1258,False,True,25
garments_5000_1/default_body/rand_L4QE0W4QE1,train,rand_L4QE0W4QE1,309,False,False,4
garments_5000_1/default_body/rand_3U0EYJ267C,train,rand_3U0EYJ267C,997,False,True,20
garments_5000_1/default_body/rand_WBNTH56ZO3,train,rand_WBNTH56ZO3,1369,False,False,22
garments_5000_1/default_body/rand_5T0WWIX7Z1,train,rand_5T0WWIX7Z1,764,False,True,14
garments_5000_1/default_body/rand_NRN470K5NI,train,rand_NRN470K5NI,1136,False,False,20
garments_5000_1/default_body/rand_Q3T78WWVBI,train,rand_Q3T78WWVBI,484,False,False,8
garments_5000_1/default_body/rand_VG2741Z51C,train,rand_VG2741Z51C,527,False,False,12
garments_5000_1/default_body/rand_CMTCX9XKBX,train,rand_CMTCX9XKBX,658,False,True,12
garments_5000_1/default_body/rand_L4RESQUJZE,train,rand_L4RESQUJZE,656,False,False,12
garments_5000_1/default_body/rand_0O7PLS46E4,train,rand_0O7PLS46E4,331,False,False,4
garments_5000_1/default_body/rand_MJ3XM48SS4,train,rand_MJ3XM48SS4,324,False,False,4
garments_5000_1/default_body/rand_ZO3PT8YGYU,train,rand_ZO3PT8YGYU,1269,False,True,31
garments_5000_1/default_body/rand_3AK6THRIRM,train,rand_3AK6THRIRM,836,False,False,20
garments_5000_1/default_body/rand_LZV9NOA7GL,train,rand_LZV9NOA7GL,303,False,False,6
garments_5000_1/default_body/rand_2S0C4K4GTF,train,rand_2S0C4K4GTF,288,False,False,6
garments_5000_1/default_body/rand_QF5DCAK56M,train,rand_QF5DCAK56M,475,False,False,6
garments_5000_1/default_body/rand_SD6JYQ3NHE,train,rand_SD6JYQ3NHE,509,False,False,6
garments_5000_1/default_body/rand_LRZP24KHZF,train,rand_LRZP24KHZF,1212,False,False,20
garments_5000_1/default_body/rand_4A91TVQ1ZC,train,rand_4A91TVQ1ZC,646,False,False,14
garments_5000_1/default_body/rand_JYEZHFD29I,train,rand_JYEZHFD29I,662,False,False,10
garments_5000_1/default_body/rand_6EW5PUR2OU,train,rand_6EW5PUR2OU,769,False,False,18
garments_5000_1/default_body/rand_E89H1MJ3EC,train,rand_E89H1MJ3EC,343,False,False,6
garments_5000_1/default_body/rand_PC5C3KGZZ7,train,rand_PC5C3KGZZ7,609,False,False,16
garments_5000_1/default_body/rand_UAFGTDDPU1,train,rand_UAFGTDDPU1,1050,False,False,18
garments_5000_1/default_body/rand_9IVZBP0ARC,train,rand_9IVZBP0ARC,977,False,True,12
garments_5000_1/default_body/rand_KMDJU9P3I4,train,rand_KMDJU9P3I4,219,False,False,6
garments_5000_1/default_body/rand_6YP9WLWKLZ,train,rand_6YP9WLWKLZ,1381,False,True,27
garments_5000_1/default_body/rand_DGCDOBT9R9,train,rand_DGCDOBT9R9,281,False,False,4
garments_5000_1/default_body/rand_MLPTZ56C5G,train,rand_MLPTZ56C5G,318,False,False,4
garments_5000_1/default_body/rand_62K92YWQU3,train,rand_62K92YWQU3,1163,False,True,28
garments_5000_1/default_body/rand_K2T6Y2003S,train,rand_K2T6Y2003S,791,False,True,21
garments_5000_1/default_body/rand_FGN0H03YEC,train,rand_FGN0H03YEC,1134,False,False,18
garments_5000_1/default_body/rand_LJ4UCJ34WG,train,rand_LJ4UCJ34WG,188,False,False,4
garments_5000_1/default_body/rand_EKSI94KE6N,train,rand_EKSI94KE6N,690,False,False,8
garments_5000_1/default_body/rand_ZBQADBBS78,train,rand_ZBQADBBS78,333,False,False,4
garments_5000_1/default_body/rand_MF8WQ650V0,train,rand_MF8WQ650V0,744,False,True,14
garments_5000_1/default_body/rand_9IUW5N7H42,train,rand_9IUW5N7H42,805,False,True,14
garments_5000_1/default_body/rand_F3OT73RNC7,train,rand_F3OT73RNC7,712,False,False,8
garments_5000_1/default_body/rand_WMOOA219GD,train,rand_WMOOA219GD,338,False,False,4
garments_5000_1/default_body/rand_2Q30IIICNE,train,rand_2Q30IIICNE,1146,False,True,20
garments_5000_1/default_body/rand_N36IX1D20W,train,rand_N36IX1D20W,790,False,False,14
garments_5000_1/default_body/rand_FCMK6F2MJP,train,rand_FCMK6F2MJP,1041,False,True,24
garments_5000_1/default_body/rand_L15ZCTVM5F,train,rand_L15ZCTVM5F,473,False,False,8
garments_5000_1/default_body/rand_4DFR6JS0RO,train,rand_4DFR6JS0RO,451,False,True,8
garments_5000_1/default_body/rand_362BM0LXCV,train,rand_362BM0LXCV,314,False,False,4
garments_5000_1/default_body/rand_022JCPBWO6,train,rand_022JCPBWO6,242,False,True,8
garments_5000_1/default_body/rand_EKZ7LZGV2A,train,rand_EKZ7LZGV2A,314,False,False,4
garments_5000_1/default_body/rand_YHTOUGU8SO,train,rand_YHTOUGU8SO,784,False,False,12
garments_5000_1/default_body/rand_SY7GU8QYKZ,train,rand_SY7GU8QYKZ,1001,False,True,14
garments_5000_1/default_body/rand_UPRGMTAWWW,train,rand_UPRGMTAWWW,691,False,False,10
garments_5000_1/default_body/rand_VZ743NTD0C,train,rand_VZ743NTD0C,89,False,False,2
garments_5000_1/default_body/rand_RHY0J1J59Y,train,rand_RHY0J1J59Y,169,False,False,4
garments_5000_1/default_body/rand_N0ORU55285,train,rand_N0ORU55285,363,False,False,8
garments_5000_1/default_body/rand_SW4BD26CHS,train,rand_SW4BD26CHS,514,False,False,6
garments_5000_1/default_body/rand_2LHZPWI6HZ,train,rand_2LHZPWI6HZ,601,False,False,14
garments_5000_1/default_body/rand_L7IR914E8Z,train,rand_L7IR914E8Z,318,False,False,6
garments_5000_1/default_body/rand_CQKDCTALPG,train,rand_CQKDCTALPG,171,False,False,4
garments_5000_1/default_body/rand_T4XRRLHWZN,train,rand_T4XRRLHWZN,632,False,False,12
garments_5000_1/default_body/rand_ZLT6C0PY8B,train,rand_ZLT6C0PY8B,323,False,False,6
garments_5000_1/default_body/rand_1V0LO2YAKU,train,rand_1V0LO2YAKU,905,False,False,20
garments_5000_1/default_body/rand_RGR7WIYQ8Y,train,rand_RGR7WIYQ8Y,342,False,False,4
garments_5000_1/default_body/rand_6C2X942F8R,train,rand_6C2X942F8R,545,False,False,8
garments_5000_1/default_body/rand_7N9ROC02H1,train,rand_7N9ROC02H1,160,False,False,4
garments_5000_1/default_body/rand_T9O1Y90I58,train,rand_T9O1Y90I58,599,False,False,10
garments_5000_1/default_body/rand_C3FR9XQTS5,train,rand_C3FR9XQTS5,169,False,False,4
garments_5000_1/default_body/rand_Z9ZIYM691S,train,rand_Z9ZIYM691S,678,False,True,12
garments_5000_1/default_body/rand_JXFCF0UDEB,train,rand_JXFCF0UDEB,168,False,False,4
garments_5000_1/default_body/rand_OTXSWNGJIZ,train,rand_OTXSWNGJIZ,171,False,False,4
garments_5000_1/default_body/rand_SNDZ0G8KBN,train,rand_SNDZ0G8KBN,901,False,True,18
garments_5000_1/default_body/rand_4OMS1TCSOT,train,rand_4OMS1TCSOT,366,False,True,10
garments_5000_1/default_body/rand_VC4O4NAW7F,train,rand_VC4O4NAW7F,496,False,True,8
garments_5000_1/default_body/rand_JSEA81VAXP,train,rand_JSEA81VAXP,338,False,False,8
garments_5000_1/default_body/rand_SZMMLUPR1E,train,rand_SZMMLUPR1E,1213,False,False,20
garments_5000_1/default_body/rand_MTM3ZHMLIF,train,rand_MTM3ZHMLIF,282,False,False,4
garments_5000_1/default_body/rand_TZM0CB896U,train,rand_TZM0CB896U,154,False,False,4
garments_5000_1/default_body/rand_YK11MGG89W,train,rand_YK11MGG89W,1407,False,True,29
garments_5000_1/default_body/rand_JAM1QIE3I3,train,rand_JAM1QIE3I3,487,False,False,8
garments_5000_1/default_body/rand_GAQXC0DFR1,train,rand_GAQXC0DFR1,1247,False,True,25
garments_5000_1/default_body/rand_EBXBQR2CQG,train,rand_EBXBQR2CQG,613,False,False,8
garments_5000_1/default_body/rand_Y8JHMB6IA1,train,rand_Y8JHMB6IA1,186,False,False,4
garments_5000_1/default_body/rand_CAOJJHAI76,train,rand_CAOJJHAI76,321,False,False,8
garments_5000_1/default_body/rand_H3UOP78XV6,train,rand_H3UOP78XV6,148,False,False,4
garments_5000_1/default_body/rand_VS899YA1FJ,train,rand_VS899YA1FJ,398,False,True,6
garments_5000_1/default_body/rand_JM4H2205XT,train,rand_JM4H2205XT,324,False,False,4
garments_5000_1/default_body/rand_I0AA8Z1IDB,train,rand_I0AA8Z1IDB,663,False,False,12
garments_5000_1/default_body/rand_CO4FOOOUGT,train,rand_CO4FOOOUGT,891,False,False,14
garments_5000_1/default_body/rand_S6THWEIOYL,train,rand_S6THWEIOYL,629,False,False,12
garments_5000_1/default_body/rand_P61WH9ZW6F,train,rand_P61WH9ZW6F,952,False,False,14
garments_5000_1/default_body/rand_UHGG9NBFFU,train,rand_UHGG9NBFFU,707,False,False,10
garments_5000_1/default_body/rand_1RVRQDB8SP,train,rand_1RVRQDB8SP,421,False,True,15
garments_5000_1/default_body/rand_Z3P6GVTJYP,train,rand_Z3P6GVTJYP,784,False,False,12
garments_5000_1/default_body/rand_KPP9V65447,train,rand_KPP9V65447,671,False,False,14
garments_5000_1/default_body/rand_9FI71Q5EI8,train,rand_9FI71Q5EI8,697,False,False,8
garments_5000_1/default_body/rand_26JV8TNTI1,train,rand_26JV8TNTI1,776,False,True,12
garments_5000_1/default_body/rand_WM5B9T931D,train,rand_WM5B9T931D,168,False,False,4
garments_5000_1/default_body/rand_3RW557JIDN,train,rand_3RW557JIDN,647,False,False,10
garments_5000_1/default_body/rand_I7QNLF8SML,train,rand_I7QNLF8SML,864,False,False,16
garments_5000_1/default_body/rand_0UOHSKIU66,train,rand_0UOHSKIU66,319,False,False,4
garments_5000_1/default_body/rand_EB617XDS8X,train,rand_EB617XDS8X,764,False,False,18
garments_5000_1/default_body/rand_XBDNSDM2J2,train,rand_XBDNSDM2J2,448,False,False,6
garments_5000_1/default_body/rand_769ULVC8LE,train,rand_769ULVC8LE,1184,False,False,22
garments_5000_1/default_body/rand_M1RA406RVK,train,rand_M1RA406RVK,473,False,False,8
garments_5000_1/default_body/rand_J20TL21681,train,rand_J20TL21681,713,False,False,14
garments_5000_1/default_body/rand_LJSNCJKP22,train,rand_LJSNCJKP22,428,False,False,6
garments_5000_1/default_body/rand_TPQ1GNLJIE,train,rand_TPQ1GNLJIE,886,False,False,22
garments_5000_1/default_body/rand_LBTE6I8097,train,rand_LBTE6I8097,547,False,False,12
garments_5000_1/default_body/rand_MA919FPXG8,train,rand_MA919FPXG8,1051,False,True,22
garments_5000_1/default_body/rand_YNR2CB2M1G,train,rand_YNR2CB2M1G,844,False,True,12
garments_5000_1/default_body/rand_TZ6OTTSQ3K,train,rand_TZ6OTTSQ3K,1179,False,True,20
garments_5000_1/default_body/rand_B6PLGSGLIX,train,rand_B6PLGSGLIX,648,False,True,12
garments_5000_1/default_body/rand_MHB7S3JOM8,train,rand_MHB7S3JOM8,319,False,False,4
garments_5000_1/default_body/rand_UALUXUKYFG,train,rand_UALUXUKYFG,188,False,False,2
garments_5000_1/default_body/rand_VU2GJ52O9H,train,rand_VU2GJ52O9H,596,False,False,8
garments_5000_1/default_body/rand_0BE09EO73N,train,rand_0BE09EO73N,323,False,False,4
garments_5000_1/default_body/rand_7XE5MQBR5Z,train,rand_7XE5MQBR5Z,466,False,False,8
garments_5000_1/default_body/rand_U5GBA3RL0R,train,rand_U5GBA3RL0R,897,False,False,14
garments_5000_1/default_body/rand_V7QQYQYU0X,train,rand_V7QQYQYU0X,181,False,False,2
garments_5000_1/default_body/rand_QYUO6BSVU6,train,rand_QYUO6BSVU6,762,False,False,16
garments_5000_1/default_body/rand_4N432EBXHD,train,rand_4N432EBXHD,610,False,False,10
garments_5000_1/default_body/rand_BBEKT40SRO,train,rand_BBEKT40SRO,373,False,False,6
garments_5000_1/default_body/rand_08XN9N2K6Z,train,rand_08XN9N2K6Z,577,False,False,12
garments_5000_1/default_body/rand_5EAGAP6F1Y,train,rand_5EAGAP6F1Y,303,False,False,6
garments_5000_1/default_body/rand_1YWZTD3AXR,train,rand_1YWZTD3AXR,781,False,True,12
garments_5000_1/default_body/rand_OIYQSKKHOF,train,rand_OIYQSKKHOF,701,False,False,10
garments_5000_1/default_body/rand_Q5I1U46Z0V,train,rand_Q5I1U46Z0V,939,False,False,18
garments_5000_1/default_body/rand_2Y345ZF30J,train,rand_2Y345ZF30J,532,False,True,10
garments_5000_1/default_body/rand_TBMDS15V0O,train,rand_TBMDS15V0O,289,False,False,6
garments_5000_1/default_body/rand_6F3NYFCPVT,train,rand_6F3NYFCPVT,328,False,False,8
garments_5000_1/default_body/rand_2BQIWYJHBS,train,rand_2BQIWYJHBS,154,False,False,4
garments_5000_1/default_body/rand_8FBYI11L07,train,rand_8FBYI11L07,799,False,False,10
garments_5000_1/default_body/rand_GAW69UPKL2,train,rand_GAW69UPKL2,771,False,False,14
garments_5000_1/default_body/rand_NFLRMON165,train,rand_NFLRMON165,290,False,True,7
garments_5000_1/default_body/rand_0UHRIDT4ZQ,train,rand_0UHRIDT4ZQ,695,False,False,16
garments_5000_1/default_body/rand_5GFW08SG3W,train,rand_5GFW08SG3W,402,False,False,8
garments_5000_1/default_body/rand_6VQJ3V6J6G,train,rand_6VQJ3V6J6G,303,False,False,4
garments_5000_1/default_body/rand_ASGA6837II,train,rand_ASGA6837II,697,False,True,10
garments_5000_1/default_body/rand_HRNHA4TQ2G,train,rand_HRNHA4TQ2G,408,False,True,6
garments_5000_1/default_body/rand_Y7ARXJH6VZ,train,rand_Y7ARXJH6VZ,561,False,False,6
garments_5000_1/default_body/rand_BTIB0T2WT0,train,rand_BTIB0T2WT0,461,False,False,8
garments_5000_1/default_body/rand_MXMAYY7H8V,train,rand_MXMAYY7H8V,308,False,False,6
garments_5000_1/default_body/rand_05TEHN2CKS,train,rand_05TEHN2CKS,1251,False,True,20
garments_5000_1/default_body/rand_FD2USD0QFI,train,rand_FD2USD0QFI,429,False,False,8
garments_5000_1/default_body/rand_95SCBM7HQM,train,rand_95SCBM7HQM,64,True,False,2
garments_5000_1/default_body/rand_OVD79CMTX8,train,rand_OVD79CMTX8,332,False,False,4
garments_5000_1/default_body/rand_5RU7PT7J5A,train,rand_5RU7PT7J5A,69,False,False,2
garments_5000_1/default_body/rand_AKHD7U1TG1,train,rand_AKHD7U1TG1,703,False,False,16
garments_5000_1/default_body/rand_VKUKU4SPXN,train,rand_VKUKU4SPXN,209,False,False,4
garments_5000_1/default_body/rand_9AVIPBVSRT,train,rand_9AVIPBVSRT,431,False,False,10
garments_5000_1/default_body/rand_RAKLFGU4IW,train,rand_RAKLFGU4IW,698,False,True,17
garments_5000_1/default_body/rand_ZL8RPWP764,train,rand_ZL8RPWP764,308,False,False,6
garments_5000_1/default_body/rand_VM8U5QTFLZ,train,rand_VM8U5QTFLZ,990,False,True,14
garments_5000_1/default_body/rand_W14HFRWMHH,train,rand_W14HFRWMHH,567,False,True,10
garments_5000_1/default_body/rand_N0ECK9CMIY,train,rand_N0ECK9CMIY,515,False,False,10
garments_5000_1/default_body/rand_CJFTPRBZGK,train,rand_CJFTPRBZGK,187,False,False,2
garments_5000_1/default_body/rand_DI8621XWN7,train,rand_DI8621XWN7,1235,False,False,24
garments_5000_1/default_body/rand_WGYO4YR3B0,train,rand_WGYO4YR3B0,809,False,True,10
garments_5000_1/default_body/rand_C4SGHBA32O,train,rand_C4SGHBA32O,338,False,False,4
garments_5000_1/default_body/rand_MH7SVGBG08,train,rand_MH7SVGBG08,175,False,False,4
garments_5000_1/default_body/rand_PS31V5WT2B,train,rand_PS31V5WT2B,773,False,False,12
garments_5000_1/default_body/rand_RWJ7WF7T3Q,train,rand_RWJ7WF7T3Q,712,False,False,8
garments_5000_1/default_body/rand_92FZ50ANPC,train,rand_92FZ50ANPC,579,False,False,8
garments_5000_1/default_body/rand_S0HNQS40QX,train,rand_S0HNQS40QX,785,False,False,16
garments_5000_1/default_body/rand_0MBKM6ZVHD,train,rand_0MBKM6ZVHD,479,False,False,8
garments_5000_1/default_body/rand_HCUKY4FIZE,train,rand_HCUKY4FIZE,1486,False,True,26
garments_5000_1/default_body/rand_USRW3RNRKX,train,rand_USRW3RNRKX,172,False,False,2
garments_5000_1/default_body/rand_F31L27S5YD,train,rand_F31L27S5YD,2107,False,True,30
garments_5000_1/default_body/rand_SU86AONQLS,train,rand_SU86AONQLS,942,False,False,14
garments_5000_1/default_body/rand_IQVZ9NT304,train,rand_IQVZ9NT304,1168,False,True,18
garments_5000_1/default_body/rand_8PVHYXQAFL,train,rand_8PVHYXQAFL,767,False,False,8
garments_5000_1/default_body/rand_YBMTVKYXJF,train,rand_YBMTVKYXJF,785,False,False,14
garments_5000_1/default_body/rand_V41Z3Q1YNX,train,rand_V41Z3Q1YNX,181,False,False,4
garments_5000_1/default_body/rand_Z15JEWZ6ZP,train,rand_Z15JEWZ6ZP,1103,False,False,20
garments_5000_1/default_body/rand_JJ1VXD8BKQ,train,rand_JJ1VXD8BKQ,366,False,True,8
garments_5000_1/default_body/rand_MYZIA1HLN1,train,rand_MYZIA1HLN1,337,False,False,8
garments_5000_1/default_body/rand_4PGJ5FZESK,train,rand_4PGJ5FZESK,474,False,False,6
garments_5000_1/default_body/rand_DW6TWR6TTI,train,rand_DW6TWR6TTI,311,False,False,4
garments_5000_1/default_body/rand_JSXI1TUD7U,train,rand_JSXI1TUD7U,906,False,True,20
garments_5000_1/default_body/rand_PBF1ERMYHJ,train,rand_PBF1ERMYHJ,473,False,False,10
garments_5000_1/default_body/rand_LSQI5GSUVZ,train,rand_LSQI5GSUVZ,517,False,True,10
garments_5000_1/default_body/rand_Q0GUC2DDA5,train,rand_Q0GUC2DDA5,174,False,False,2
garments_5000_1/default_body/rand_MBM0DIMP54,train,rand_MBM0DIMP54,326,False,False,4
garments_5000_1/default_body/rand_3DHAKJ9NGT,train,rand_3DHAKJ9NGT,323,False,False,4
garments_5000_1/default_body/rand_HDRVALGM5A,train,rand_HDRVALGM5A,1027,False,False,18
garments_5000_1/default_body/rand_8HRCSKPKFF,train,rand_8HRCSKPKFF,800,False,True,14
garments_5000_1/default_body/rand_79FQWRRFL2,train,rand_79FQWRRFL2,336,False,False,4
garments_5000_1/default_body/rand_7L0BMWQFA4,train,rand_7L0BMWQFA4,820,False,False,14
garments_5000_1/default_body/rand_PN2K37PI66,train,rand_PN2K37PI66,826,False,False,12
garments_5000_1/default_body/rand_V2LWP9TBHJ,train,rand_V2LWP9TBHJ,425,False,True,11
garments_5000_1/default_body/rand_PJOJ22MZMV,train,rand_PJOJ22MZMV,938,False,False,14
garments_5000_1/default_body/rand_5YS26RYTKI,train,rand_5YS26RYTKI,1288,False,True,24
garments_5000_1/default_body/rand_F2E8PWBNYJ,train,rand_F2E8PWBNYJ,633,False,False,10
garments_5000_1/default_body/rand_4VDT5B3AU3,train,rand_4VDT5B3AU3,332,False,False,4
garments_5000_1/default_body/rand_L6IHJU2AHQ,train,rand_L6IHJU2AHQ,427,False,True,8
garments_5000_1/default_body/rand_JLVJ4MD1TT,train,rand_JLVJ4MD1TT,732,False,False,8
garments_5000_1/default_body/rand_O1NZNU4LE3,train,rand_O1NZNU4LE3,556,False,True,10
garments_5000_1/default_body/rand_73TGO28THO,train,rand_73TGO28THO,490,False,False,8
garments_5000_1/default_body/rand_NZUBB08H4Q,train,rand_NZUBB08H4Q,420,False,True,9
garments_5000_1/default_body/rand_471D6C3C3B,train,rand_471D6C3C3B,828,False,False,12
garments_5000_1/default_body/rand_9J7IU2WRR2,train,rand_9J7IU2WRR2,144,False,False,4
garments_5000_1/default_body/rand_O7A7HRV6EP,train,rand_O7A7HRV6EP,1455,False,True,24
garments_5000_1/default_body/rand_5IMMU7CWMO,train,rand_5IMMU7CWMO,658,False,False,8
garments_5000_1/default_body/rand_BFTU2HH7BX,train,rand_BFTU2HH7BX,1065,False,False,20
garments_5000_1/default_body/rand_FLUVEFYF8J,train,rand_FLUVEFYF8J,800,False,False,12
garments_5000_1/default_body/rand_QTNANHZK5V,train,rand_QTNANHZK5V,316,False,False,4
garments_5000_1/default_body/rand_3MW3AMKVUV,train,rand_3MW3AMKVUV,191,False,False,2
garments_5000_1/default_body/rand_PQOGEIVTGI,train,rand_PQOGEIVTGI,360,False,False,8
garments_5000_1/default_body/rand_VJKAK09ALN,train,rand_VJKAK09ALN,348,False,False,4
garments_5000_1/default_body/rand_QOGE61TPL9,train,rand_QOGE61TPL9,1315,False,True,26
garments_5000_1/default_body/rand_ZQNW42XJ13,train,rand_ZQNW42XJ13,548,False,False,8
garments_5000_1/default_body/rand_FR6G4G29Z1,train,rand_FR6G4G29Z1,807,False,False,16
garments_5000_1/default_body/rand_J2W7AVTZ6R,train,rand_J2W7AVTZ6R,479,False,False,10
garments_5000_1/default_body/rand_KS398YFCBW,train,rand_KS398YFCBW,1064,False,True,18
garments_5000_1/default_body/rand_UYLU5PT851,train,rand_UYLU5PT851,502,False,False,10
garments_5000_1/default_body/rand_YMETSOHICF,train,rand_YMETSOHICF,173,False,False,4
garments_5000_1/default_body/rand_N4ZJB4ZXWS,train,rand_N4ZJB4ZXWS,857,False,False,14
garments_5000_1/default_body/rand_BJFC9UFCTU,train,rand_BJFC9UFCTU,1517,False,True,31
garments_5000_1/default_body/rand_VVW93TZJDY,train,rand_VVW93TZJDY,319,False,False,4
garments_5000_1/default_body/rand_AB06OSARF2,train,rand_AB06OSARF2,937,False,False,12
